2026-04-17 11:48:18.615 | INFO     | torrent:__init__:155 - TorrentManager: session started, save_path='./downloads'
2026-04-17 11:48:20.377 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Invincible 2021 S04E07 DONT DO ANYTHING RASH 720p AMZN WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.378 | INFO     | database:add_download:100 - Queued [TV] 'Invincible 2021 S04E07 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.378 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Invincible 2021 S04E07 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.379 | INFO     | database:add_download:100 - Queued [TV] 'Daredevil Born Again S02E05 The Grand Design 720p DSNP WEB DL DDP5 1 H 264' via rss
2026-04-17 11:48:20.379 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Daredevil Born Again S02E05 The Grand Design 720p DSNP WEB DL DDP5 1 H 264'
2026-04-17 11:48:20.380 | INFO     | database:add_download:100 - Queued [TV] 'Daredevil Born Again S02E05 The Grand Design 1080p DSNP WEB DL DDP5 1 H 264 NTb' via rss
2026-04-17 11:48:20.380 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Daredevil Born Again S02E05 The Grand Design 1080p DSNP WEB DL DDP5 1 H 264 NTb'
2026-04-17 11:48:20.381 | INFO     | database:add_download:100 - Queued [TV] 'Euphoria US S03E01 Andale REPACK 1080p AMZN WEB DL DDP5 1 Atmos H 264 FLUX' via rss
2026-04-17 11:48:20.382 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Euphoria US S03E01 Andale REPACK 1080p AMZN WEB DL DDP5 1 Atmos H 264 FLUX'
2026-04-17 11:48:20.383 | INFO     | database:add_download:100 - Queued [TV] 'Euphoria US S03E01 Andale REPACK 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX' via rss
2026-04-17 11:48:20.383 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Euphoria US S03E01 Andale REPACK 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX'
2026-04-17 11:48:20.383 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E03 720p WEB H264 JFF' via rss
2026-04-17 11:48:20.383 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E03 720p WEB H264 JFF'
2026-04-17 11:48:20.385 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E04 720p WEB H264 JFF' via rss
2026-04-17 11:48:20.385 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E04 720p WEB H264 JFF'
2026-04-17 11:48:20.385 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E04 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.386 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E04 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.386 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E03 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.386 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E03 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.387 | INFO     | database:add_download:100 - Queued [TV] 'Rooster S01E06 Cop Hawk 720p AMZN WEB DL DDP5 1 Atmos H 264 RAWR' via rss
2026-04-17 11:48:20.388 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Rooster S01E06 Cop Hawk 720p AMZN WEB DL DDP5 1 Atmos H 264 RAWR'
2026-04-17 11:48:20.389 | INFO     | database:add_download:100 - Queued [TV] 'Rooster S01E06 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.389 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Rooster S01E06 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.391 | INFO     | database:add_download:100 - Queued [TV] 'Euphoria US S03E01 Andale 720p AMZN WEB DL DDP5 1 H 264 FLUX' via rss
2026-04-17 11:48:20.391 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Euphoria US S03E01 Andale 720p AMZN WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.392 | INFO     | database:add_download:100 - Queued [TV] 'Euphoria US S03E01 Andale 1080p AMZN WEB DL DDP5 1 H 264 FLUX' via rss
2026-04-17 11:48:20.392 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Euphoria US S03E01 Andale 1080p AMZN WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.393 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E02 Chapter 2 Sinister Schemes 720p DSNP WEB DL DD 5 1 Atmos H 264 playWEB' via rss
2026-04-17 11:48:20.393 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E02 Chapter 2 Sinister Schemes 720p DSNP WEB DL DD 5 1 Atmos H 264 playWEB'
2026-04-17 11:48:20.395 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E01 Chapter 1 The Dark Revenge 720p DSNP WEB DL DD 5 1 Atmos H 264 playWEB' via rss
2026-04-17 11:48:20.395 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E01 Chapter 1 The Dark Revenge 720p DSNP WEB DL DD 5 1 Atmos H 264 playWEB'
2026-04-17 11:48:20.396 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E01 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.396 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E01 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.397 | INFO     | database:add_download:100 - Queued [TV] 'Star Wars Maul Shadow Lord S01E02 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.397 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Star Wars Maul Shadow Lord S01E02 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.398 | INFO     | database:add_download:100 - Queued [TV] 'Monarch Legacy of Monsters S02E07 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.398 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Monarch Legacy of Monsters S02E07 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.399 | INFO     | database:add_download:100 - Queued [TV] 'hacks s05e01 720p web h264 sylix' via rss
2026-04-17 11:48:20.399 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'hacks s05e01 720p web h264 sylix'
2026-04-17 11:48:20.401 | INFO     | database:add_download:100 - Queued [TV] 'monarch legacy of monsters s02e07 720p web h264 sylix' via rss
2026-04-17 11:48:20.401 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'monarch legacy of monsters s02e07 720p web h264 sylix'
2026-04-17 11:48:20.402 | INFO     | database:add_download:100 - Queued [TV] 'Hacks S05E01 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.402 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Hacks S05E01 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.403 | INFO     | database:add_download:100 - Queued [TV] 'Scrubs 2026 S01E08 My Odds 1080p DSNP WEB DL DDP5 1 H 264 FLUX' via rss
2026-04-17 11:48:20.403 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Scrubs 2026 S01E08 My Odds 1080p DSNP WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.404 | INFO     | database:add_download:100 - Queued [TV] 'Scrubs 2026 S01E08 720p HDTV x264 SYNCOPY' via rss
2026-04-17 11:48:20.404 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Scrubs 2026 S01E08 720p HDTV x264 SYNCOPY'
2026-04-17 11:48:20.406 | INFO     | database:add_download:100 - Queued [TV] 'The Boys S05E01 REPACK 720p WEB H264 JFF' via rss
2026-04-17 11:48:20.406 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'The Boys S05E01 REPACK 720p WEB H264 JFF'
2026-04-17 11:48:20.408 | INFO     | database:add_download:100 - Queued [TV] 'The Boys S05E01 Fifteen Inches of Sheer Dynamite 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX' via rss
2026-04-17 11:48:20.408 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'The Boys S05E01 Fifteen Inches of Sheer Dynamite 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX'
2026-04-17 11:48:20.409 | INFO     | database:add_download:100 - Queued [TV] 'The Boys S05E02 Teenage Kix 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX' via rss
2026-04-17 11:48:20.409 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'The Boys S05E02 Teenage Kix 720p AMZN WEB DL DDP5 1 Atmos H 264 FLUX'
2026-04-17 11:48:20.410 | INFO     | database:add_download:100 - Queued [TV] 'Invincible 2021 S04E06 YOU LOOK HORRIBLE 1080p AMZN WEB DL DDP5 1 H 264 FLUX' via rss
2026-04-17 11:48:20.410 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Invincible 2021 S04E06 YOU LOOK HORRIBLE 1080p AMZN WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.411 | INFO     | database:add_download:100 - Queued [TV] 'Invincible 2021 S04E06 YOU LOOK HORRIBLE 720p AMZN WEB DL DD 5 1 H 264 playWEB' via rss
2026-04-17 11:48:20.411 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Invincible 2021 S04E06 YOU LOOK HORRIBLE 720p AMZN WEB DL DD 5 1 H 264 playWEB'
2026-04-17 11:48:20.413 | INFO     | database:add_download:100 - Queued [TV] 'The Boys S05E01 REPACK 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.413 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'The Boys S05E01 REPACK 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.414 | INFO     | database:add_download:100 - Queued [TV] 'The Boys S05E02 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.414 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'The Boys S05E02 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.415 | INFO     | database:add_download:100 - Queued [TV] 'Daredevil Born Again S02E04 720p WEB H264 JFF' via rss
2026-04-17 11:48:20.415 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Daredevil Born Again S02E04 720p WEB H264 JFF'
2026-04-17 11:48:20.416 | INFO     | database:add_download:100 - Queued [TV] 'Daredevil Born Again S02E04 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.416 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Daredevil Born Again S02E04 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.418 | INFO     | database:add_download:100 - Queued [TV] 'Rooster S01E05 Mr Razzles 720p AMZN WEB DL DDP5 1 Atmos H 264 RAWR' via rss
2026-04-17 11:48:20.418 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Rooster S01E05 Mr Razzles 720p AMZN WEB DL DDP5 1 Atmos H 264 RAWR'
2026-04-17 11:48:20.419 | INFO     | database:add_download:100 - Queued [TV] 'Rooster S01E05 1080p WEB h264 ETHEL' via rss
2026-04-17 11:48:20.420 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Rooster S01E05 1080p WEB h264 ETHEL'
2026-04-17 11:48:20.421 | INFO     | database:add_download:100 - Queued [TV] 'Monarch Legacy of Monsters S02E06 Requiem 1080p ATVP WEB DL DDP5 1 H 264 NTb' via rss
2026-04-17 11:48:20.421 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Monarch Legacy of Monsters S02E06 Requiem 1080p ATVP WEB DL DDP5 1 H 264 NTb'
2026-04-17 11:48:20.424 | INFO     | database:add_download:100 - Queued [TV] 'Monarch Legacy of Monsters S02E06 Requiem 720p ATVP WEB DL DDP5 1 H 264 NTb' via rss
2026-04-17 11:48:20.424 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Monarch Legacy of Monsters S02E06 Requiem 720p ATVP WEB DL DDP5 1 H 264 NTb'
2026-04-17 11:48:20.425 | INFO     | database:add_download:100 - Queued [TV] 'Scrubs 2026 S01E07 My Best Friends Barbecue 1080p DSNP WEB DL DDP5 1 H 264 FLUX' via rss
2026-04-17 11:48:20.425 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Scrubs 2026 S01E07 My Best Friends Barbecue 1080p DSNP WEB DL DDP5 1 H 264 FLUX'
2026-04-17 11:48:20.426 | INFO     | database:add_download:100 - Queued [TV] 'Scrubs 2026 S01E07 720p HDTV x264 SYNCOPY' via rss
2026-04-17 11:48:20.427 | INFO     | rss_worker:_process_feed:167 - RSS queued [TV]: 'Scrubs 2026 S01E07 720p HDTV x264 SYNCOPY'
2026-04-17 11:48:20.427 | DEBUG    | rss_worker:_poll_single_feed:215 - RSS poll complete: 'https://showrss.info/user/207327.rss?magnets=true&namespaces=true&name=null&quality=anyhd&re=null' — 50 new item(s) queued.
2026-04-17 11:48:29.386 | DEBUG    | database:update_status:126 - Status → 'downloading' | magnet:?xt=urn:btih:38DD2E1F52A65B360E2A9F2EAB8473001B9E763B…
2026-04-17 11:48:29.386 | INFO     | queue_processor:_process_item:152 - Started: 'Hacks S05E02 720p WEB H264 JFF'
2026-04-17 11:48:29.387 | INFO     | torrent:download_magnet:197 - Torrent added, awaiting metadata…
2026-04-17 11:48:29.389 | DEBUG    | database:update_status:126 - Status → 'downloading' | magnet:?xt=urn:btih:57F90D4E2E89070692BCE37FFF8DECFE64E1AC9D…
2026-04-17 11:48:29.389 | INFO     | queue_processor:_process_item:152 - Started: 'INVINCIBLE S03E01 2021 1080p AMZN WEB DL DDP5 1 H 264 HHWEB'
2026-04-17 11:48:29.390 | INFO     | torrent:download_magnet:197 - Torrent added, awaiting metadata…
2026-04-17 11:48:33.390 | DEBUG    | torrent:_wait_for_metadata:249 - Metadata received.
2026-04-17 11:48:33.390 | INFO     | torrent:download_magnet:203 - Metadata resolved: 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv' — starting download
2026-04-17 11:48:33.390 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 0.0% | ↓ 1 KB/s | peers: 4
2026-04-17 11:48:33.392 | DEBUG    | torrent:_wait_for_metadata:249 - Metadata received.
2026-04-17 11:48:33.392 | INFO     | torrent:download_magnet:203 - Metadata resolved: 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv' — starting download
2026-04-17 11:48:33.392 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 0.0% | ↓ 20 KB/s | peers: 3
2026-04-17 11:48:38.390 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 0.1% | ↓ 122 KB/s | peers: 9
2026-04-17 11:48:38.393 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 0.4% | ↓ 528 KB/s | peers: 17
2026-04-17 11:48:43.391 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 0.7% | ↓ 790 KB/s | peers: 12
2026-04-17 11:48:43.393 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 1.6% | ↓ 2508 KB/s | peers: 39
2026-04-17 11:48:48.391 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 1.5% | ↓ 1489 KB/s | peers: 14
2026-04-17 11:48:48.394 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 2.5% | ↓ 2720 KB/s | peers: 44
2026-04-17 11:48:53.392 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 2.3% | ↓ 1700 KB/s | peers: 15
2026-04-17 11:48:53.394 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 4.0% | ↓ 4060 KB/s | peers: 46
2026-04-17 11:48:58.392 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 3.2% | ↓ 1848 KB/s | peers: 16
2026-04-17 11:48:58.395 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 5.5% | ↓ 4269 KB/s | peers: 51
2026-04-17 11:49:03.393 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 4.0% | ↓ 1754 KB/s | peers: 17
2026-04-17 11:49:03.395 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 6.9% | ↓ 4510 KB/s | peers: 55
2026-04-17 11:49:08.393 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 4.9% | ↓ 1781 KB/s | peers: 20
2026-04-17 11:49:08.396 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 8.5% | ↓ 4676 KB/s | peers: 61
2026-04-17 11:49:13.393 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 5.8% | ↓ 1827 KB/s | peers: 21
2026-04-17 11:49:13.396 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 10.1% | ↓ 4846 KB/s | peers: 66
2026-04-17 11:49:18.394 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 6.6% | ↓ 1644 KB/s | peers: 20
2026-04-17 11:49:18.396 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 11.7% | ↓ 4827 KB/s | peers: 78
2026-04-17 11:49:23.395 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 7.5% | ↓ 1763 KB/s | peers: 22
2026-04-17 11:49:23.397 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 13.5% | ↓ 5278 KB/s | peers: 81
2026-04-17 11:49:28.395 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 8.3% | ↓ 1855 KB/s | peers: 23
2026-04-17 11:49:28.397 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 15.3% | ↓ 5367 KB/s | peers: 82
2026-04-17 11:49:33.396 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 9.1% | ↓ 1867 KB/s | peers: 22
2026-04-17 11:49:33.398 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 17.1% | ↓ 5395 KB/s | peers: 83
2026-04-17 11:49:38.396 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 9.9% | ↓ 1749 KB/s | peers: 28
2026-04-17 11:49:38.398 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 18.9% | ↓ 5525 KB/s | peers: 87
2026-04-17 11:49:43.396 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 10.6% | ↓ 1509 KB/s | peers: 27
2026-04-17 11:49:43.399 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 20.7% | ↓ 5511 KB/s | peers: 91
2026-04-17 11:49:48.397 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 11.2% | ↓ 1379 KB/s | peers: 27
2026-04-17 11:49:48.399 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 22.5% | ↓ 5599 KB/s | peers: 97
2026-04-17 11:49:53.398 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 11.8% | ↓ 1321 KB/s | peers: 28
2026-04-17 11:49:53.400 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 24.4% | ↓ 5562 KB/s | peers: 95
2026-04-17 11:49:58.398 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 12.1% | ↓ 991 KB/s | peers: 27
2026-04-17 11:49:58.400 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 26.2% | ↓ 5654 KB/s | peers: 97
2026-04-17 11:50:03.398 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 12.4% | ↓ 727 KB/s | peers: 26
2026-04-17 11:50:03.401 | DEBUG    | torrent:_run_download_loop:297 - 'INVINCIBLE S03E01 2021 1080p AMZN WEB-DL DDP5 1 H 264-HHWEB[EZTVx.to].mkv': 28.3% | ↓ 6033 KB/s | peers: 97
2026-04-17 11:50:08.399 | DEBUG    | torrent:_run_download_loop:297 - 'Hacks S05E02 720p WEB H264-JFF[EZTVx.to].mkv': 12.8% | ↓ 737 KB/s | peers: 26
